sensor_id,sensor_name,parameter_id,parameter_name,parameter_units,location_id,location_name,locality,latitude,longitude,datetime_first,datetime_last
8418,o3 µg/m³,3,o3,µg/m³,2691,HAUT BEAUJOLAIS,DIÈME,45.96141000007654,4.465710999551557,,
5612,no2 µg/m³,5,no2,µg/m³,2692,ST JUST,,45.75534881245441,4.8203328651268285,,
5625,o3 µg/m³,3,o3,µg/m³,2692,ST JUST,,45.75534881245441,4.8203328651268285,,
5079069,no µg/m³,19843,no,µg/m³,2693,Montbéliard centre,MONTBÉLIARD,47.5103069998648,6.793999999555329,,
5078760,no2 µg/m³,5,no2,µg/m³,2693,Montbéliard centre,MONTBÉLIARD,47.5103069998648,6.793999999555329,,
5078640,o3 µg/m³,3,o3,µg/m³,2693,Montbéliard centre,MONTBÉLIARD,47.5103069998648,6.793999999555329,,
5078403,pm10 µg/m³,1,pm10,µg/m³,2693,Montbéliard centre,MONTBÉLIARD,47.5103069998648,6.793999999555329,,
5078386,pm25 µg/m³,2,pm25,µg/m³,2693,Montbéliard centre,MONTBÉLIARD,47.5103069998648,6.793999999555329,,
5618,pm10 µg/m³,1,pm10,µg/m³,2694,La Léchère,LÉCHÈRE,45.53583000025122,6.471111000119015,,
7417,co µg/m³,4,co,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
4274980,no µg/m³,19843,no,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
8282,no2 µg/m³,5,no2,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
8275,o3 µg/m³,3,o3,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
8274,pm10 µg/m³,1,pm10,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
5619,so2 µg/m³,6,so2,µg/m³,2695,St Omer Ribot,SAINT-OMER,50.74823000023542,2.2597799999566677,,
4274809,no µg/m³,19843,no,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
8556,no2 µg/m³,5,no2,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
8557,o3 µg/m³,3,o3,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
8558,pm10 µg/m³,1,pm10,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
8559,pm25 µg/m³,2,pm25,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
5623,so2 µg/m³,6,so2,µg/m³,2696,LYON Centre,LYON 3E ARRONDISSEMENT,45.757731999933235,4.854214000165473,,
5629,no2 µg/m³,5,no2,µg/m³,2697,FR37002,,16.2386999997104,-61.5381,,
5628,o3 µg/m³,3,o3,µg/m³,2697,FR37002,,16.2386999997104,-61.5381,,
5630,no2 µg/m³,5,no2,µg/m³,2698,FR01022,,49.1311139994689,6.207225,,
5632,pm10 µg/m³,1,pm10,µg/m³,2698,FR01022,,49.1311139994689,6.207225,,
5631,so2 µg/m³,6,so2,µg/m³,2698,FR01022,,49.1311139994689,6.207225,,
15365,co µg/m³,4,co,µg/m³,2699,FR30036,Meurthe-et-Moselle,48.6963231696882,6.14612046034746,,
4275518,no µg/m³,19843,no,µg/m³,2699,FR30036,Meurthe-et-Moselle,48.6963231696882,6.14612046034746,,
5645,no2 µg/m³,5,no2,µg/m³,2699,FR30036,Meurthe-et-Moselle,48.6963231696882,6.14612046034746,,
5633,pm25 µg/m³,2,pm25,µg/m³,2699,FR30036,Meurthe-et-Moselle,48.6963231696882,6.14612046034746,,
4275212,no µg/m³,19843,no,µg/m³,2702,Saint Brieuc Balzac,SAINT-BRIEUC,48.51351000028169,-2.7495299998128857,,
9730,no2 µg/m³,5,no2,µg/m³,2702,Saint Brieuc Balzac,SAINT-BRIEUC,48.51351000028169,-2.7495299998128857,,
5638,o3 µg/m³,3,o3,µg/m³,2702,Saint Brieuc Balzac,SAINT-BRIEUC,48.51351000028169,-2.7495299998128857,,
9704,pm10 µg/m³,1,pm10,µg/m³,2702,Saint Brieuc Balzac,SAINT-BRIEUC,48.51351000028169,-2.7495299998128857,,
1562236,pm25 µg/m³,2,pm25,µg/m³,2702,Saint Brieuc Balzac,SAINT-BRIEUC,48.51351000028169,-2.7495299998128857,,
4274740,no µg/m³,19843,no,µg/m³,2704,Saint-Lô Eglise,SAINT-LÔ,49.11639000009266,-1.084722000069518,,
5650,no2 µg/m³,5,no2,µg/m³,2704,Saint-Lô Eglise,SAINT-LÔ,49.11639000009266,-1.084722000069518,,
5646,o3 µg/m³,3,o3,µg/m³,2704,Saint-Lô Eglise,SAINT-LÔ,49.11639000009266,-1.084722000069518,,
5640,pm10 µg/m³,1,pm10,µg/m³,2704,Saint-Lô Eglise,SAINT-LÔ,49.11639000009266,-1.084722000069518,,
9774,no2 µg/m³,5,no2,µg/m³,2705,FR02005,,43.4051999994639,5.0515,,
5641,pm10 µg/m³,1,pm10,µg/m³,2705,FR02005,,43.4051999994639,5.0515,,
5666,so2 µg/m³,6,so2,µg/m³,2705,FR02005,,43.4051999994639,5.0515,,
5642,so2 µg/m³,6,so2,µg/m³,2706,La Fare les Oliviers,,43.53830753310573,5.185282432453225,,
4275240,no µg/m³,19843,no,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
9837,no2 µg/m³,5,no2,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
9838,o3 µg/m³,3,o3,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
9841,pm10 µg/m³,1,pm10,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
2021027,pm25 µg/m³,2,pm25,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
5643,so2 µg/m³,6,so2,µg/m³,2707,Evreux Centre,ÉVREUX,49.02133999977332,1.1483189995666427,,
4275085,no µg/m³,19843,no,µg/m³,2708,Alençon Météo-France,CERISÉ,48.445553000017455,0.11083299979257102,,
5669,no2 µg/m³,5,no2,µg/m³,2708,Alençon Météo-France,CERISÉ,48.445553000017455,0.11083299979257102,,
5644,o3 µg/m³,3,o3,µg/m³,2708,Alençon Météo-France,CERISÉ,48.445553000017455,0.11083299979257102,,
7954,pm10 µg/m³,1,pm10,µg/m³,2708,Alençon Météo-France,CERISÉ,48.445553000017455,0.11083299979257102,,
2021026,pm25 µg/m³,2,pm25,µg/m³,2708,Alençon Météo-France,CERISÉ,48.445553000017455,0.11083299979257102,,
5078490,pm10 µg/m³,1,pm10,µg/m³,2710,Pont-à-Mousson,PONT-À-MOUSSON,48.9149999999374,6.058336000228552,,
5657,co µg/m³,4,co,µg/m³,2711,Rouen Le Conquerant,,49.44144474872934,1.0826585635736885,,
5649,no2 µg/m³,5,no2,µg/m³,2711,Rouen Le Conquerant,,49.44144474872934,1.0826585635736885,,
